,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
82,-0.012057600000000005,0.08850010000000001,0.11432800000000005,-0.0015777999999999999,-0.00036163199999999997,-1.1483e-05
83,-0.0218239,0.033493199999999994,0.0948206,-0.00073574,-0.000381775,-1.1483e-05
84,-0.0220599,0.053424599999999996,0.10133500000000001,-0.000954089,-0.000446139,-1.1483e-05
85,-0.0120708,0.11686800000000006,0.12667500000000004,-0.00215192,-0.000331741,-7.062630000000002e-05
86,-0.022061900000000002,0.06798650000000002,0.10827300000000001,-0.00145514,-0.000408703,-1.1483e-05
87,-0.0306452,0.0421567,0.108861,-0.0009682180000000001,-0.000604954,-0.00026655200000000003
88,-0.022047,0.09335860000000004,0.125141,-0.00189965,-0.000505573,-1.1483e-05
89,-0.0220618,0.0870533,0.11439800000000006,-0.00199815,-0.000434209,-8.38936e-05
90,-0.044752,0.012824799999999999,0.0844535,-0.00114698,-0.0009158430000000001,-0.000228558
91,-0.019002,0.0821929,0.126575,-0.00209223,-0.000440085,-1.1483e-05
92,-0.0118646,0.0861812,0.118335,-0.00207276,-0.00042122199999999996,-1.1483e-05
93,-0.0268709,0.0215186,0.0756815,-0.0013878600000000005,-0.00046932699999999996,-1.1483e-05
94,-0.0195537,0.0741403,0.0997922,-0.00186023,-0.00035054199999999997,-1.1483e-05
95,-0.00955735,0.0924097,0.09758330000000001,-0.00249126,-0.00031345200000000003,-1.1483e-05
96,-0.024877700000000003,0.0286142,0.07485019999999999,-0.00162284,-0.00044844199999999996,-1.1483e-05
97,-0.027639599999999997,0.08866349999999999,0.11098,-0.00196473,-0.0007091210000000001,4.2932299999999996e-05
98,-0.0143723,0.0915855,0.09288539999999999,-0.0022111,-0.000392951,6.35711e-05
99,-0.0302382,0.0214315,0.0652626,-0.00153445,-0.0006641510000000001,-1.1483e-05
100,-0.0187746,0.0835046,0.10558,-0.00220524,-0.000500872,-1.1483e-05
101,-0.018665599999999997,0.08988459999999998,0.105655,-0.00254851,-0.000373675,-1.1483e-05
102,-0.0403663,0.029499099999999997,0.0571736,-0.00165434,-0.0008811169999999998,-6.65563e-05
103,-0.0314115,0.08017159999999998,0.0965323,-0.00218424,-0.0006957619999999999,-1.1483e-05
104,-0.0204385,0.103838,0.0942469,-0.00266468,-0.000408695,-1.1483e-05
105,-0.0395921,0.011358499999999999,0.0351654,-0.00215703,-0.0007376110000000001,-0.000113541
106,-0.0234506,0.09223669999999999,0.0982105,-0.00291706,-0.000420191,-0.000125511
107,-0.035588800000000004,0.0708322,0.0690972,-0.00291706,-0.000768977,-0.000259705
108,-0.045421300000000005,0.0422413,0.0793183,-0.00256792,-0.0009685539999999999,-0.000292992
109,-0.017307299999999998,0.106031,0.133021,-0.0032237999999999998,-0.00042143800000000005,-0.000216283
110,-0.031446800000000004,0.0573773,0.089781,-0.00269895,-0.000731758,-0.000180762
111,-0.0370773,0.0337574,0.08194179999999998,-0.00218267,-0.0007659219999999999,-0.000179238
112,-0.0314776,0.0921673,0.109804,-0.00292935,-0.0006783560000000001,-0.00027921900000000004
113,-0.036919099999999996,0.026560200000000003,0.06146649999999999,-0.00199367,-0.000776898,-0.00017146
114,-0.0411394,0.0136453,0.038712699999999996,-0.00178467,-0.000862362,-0.00018686400000000002
115,-0.015268299999999999,0.09305139999999999,0.07302,-0.00242556,-0.00023449599999999997,-0.000132846
116,-0.036874199999999996,0.06699069999999999,0.051309,-0.00237327,-0.00084258,-0.000311042
117,-0.0504192,0.0248145,0.027364599999999996,-0.00185649,-0.00101195,-0.000352063
118,-0.0314164,0.0981414,0.0865591,-0.00247506,-0.0006821619999999999,-6.95783e-05
119,-0.0153917,0.0936556,0.0652145,-0.00291758,-0.00030712400000000004,-6.85955e-05
120,-0.0434688,0.0244892,0.0385046,-0.00202695,-0.0007971859999999999,-0.000277526
121,-0.0460599,0.0641606,0.0929551,-0.00206505,-0.0008920119999999998,-0.000311709
122,-0.0340358,0.0952064,0.08530449999999999,-0.00280049,-0.000812236,-0.000270927
123,-0.0515947,0.0214805,0.0409879,-0.0020071,-0.0008771249999999998,-0.00043709099999999997
124,-0.0340408,0.06711900000000001,0.0902048,-0.00247668,-0.000708034,-0.00022267900000000001
125,-0.0340587,0.0757271,0.0831864,-0.00262961,-0.000634322,-0.000281811
126,-0.0424977,0.030425099999999997,0.061742099999999994,-0.0019221,-0.0007683279999999997,-0.00038948199999999997
127,-0.028921499999999996,0.0667143,0.09231420000000004,-0.00248072,-0.000444812,-0.000246191
128,-0.015858899999999995,0.105574,0.115695,-0.00320203,-0.00029352400000000003,-7.74905e-05
129,-0.0396701,0.040474199999999995,0.06868939999999998,-0.00239686,-0.0008032719999999997,-0.000310067
130,-0.0523342,0.0231558,0.047717199999999994,-0.00305215,-0.000977995,-0.000450986
131,-0.039961699999999996,0.0517266,0.06600750000000001,-0.00382721,-0.00089695,-0.000419569
132,-0.033458800000000004,0.102565,0.11173699999999999,-0.00344473,-0.000579819,-0.00031543799999999997
133,-0.033845,0.06807360000000001,0.100009,-0.00309077,-0.00035560400000000003,-0.000158138
134,-0.0406279,0.017631599999999997,0.0899309,-0.00264892,-0.000626151,-0.000294624
135,-0.027769799999999997,0.0882255,0.11951600000000001,-0.00264892,-0.000387851,-0.000272369
136,-0.0292742,0.0766115,0.0952501,-0.00264892,-0.00043223199999999995,-0.000291395
137,-0.0419068,0.0234813,0.0529553,-0.00211902,-0.000645431,-0.00064813
138,-0.0290445,0.0758459,0.08434,-0.00196178,-0.00041210300000000004,-0.000362562
139,-0.0232593,0.11383099999999999,0.104494,-0.00271687,-0.000439205,-0.000176842
140,-0.0451247,0.04120530000000001,0.0527362,-0.00193654,-0.0006916730000000001,-0.00036335800000000004
141,-0.0512306,0.06951130000000001,0.08276949999999997,-0.00178565,-0.00084239,-0.00056105
142,-0.030769,0.12736199999999998,0.13505,-0.00285077,-0.000487291,-0.000522866
143,-0.0459662,0.0546475,0.0640919,-0.00201741,-0.0005697380000000001,-0.000495233
144,-0.0443775,0.068723,0.0892203,-0.00195015,-0.00068513,-0.00041123699999999995
145,-0.028247700000000004,0.11408900000000001,0.11401800000000001,-0.00248165,-0.000419584,-0.00024364
146,-0.044594800000000004,0.0425534,0.07056230000000001,-0.00185138,-0.000625377,-0.000290863
147,-0.0491214,0.0307566,0.0655805,-0.00181755,-0.0007372619999999999,-0.000449581
148,-0.033036199999999995,0.0879573,0.11221099999999999,-0.00248878,-0.000560456,-0.00032983599999999996
149,-0.0164293,0.09003569999999997,0.09021439999999999,-0.00297459,-3.03434e-05,-0.00023161900000000002
150,-0.0393406,0.0171058,0.0356288,-0.00224664,-0.000489499,-0.0005742000000000001
151,-0.0373465,0.0712907,0.100602,-0.00265425,-0.000498481,-0.000730518
152,-0.026730900000000002,0.10998699999999999,0.11152000000000001,-0.00340855,0.000141919,-0.00026507900000000004
153,-0.0444501,0.0313101,0.0362266,-0.00280984,-0.000569719,-0.000535318
154,-0.04598030000000001,0.05694400000000001,0.07654429999999998,-0.00256355,-0.000655135,-0.000503202
155,-0.0287022,0.118522,0.12061600000000001,-0.00326692,-0.000267101,-0.000473304
156,-0.0430096,0.0447018,0.05399640000000001,-0.0026081999999999998,-0.000644092,-0.000600441
157,-0.051726999999999995,0.023083700000000002,0.0667466,-0.00242445,-0.0008735269999999999,-0.000712005
158,-0.0294173,0.10878,0.12241400000000001,-0.00306215,-0.00033275300000000003,-0.00039961
159,-0.0389094,0.053349400000000005,0.07815010000000001,-0.00267375,-0.00048402300000000004,-0.00034801099999999996
160,-0.054596000000000006,0.0357664,0.054775599999999994,-0.0022946999999999998,-0.000788987,-0.0006861660000000001
161,-0.033253899999999996,0.11583199999999999,0.110623,-0.00343293,-0.000452534,-0.0005801119999999999
162,-0.039416900000000005,0.0740617,0.0471978,-0.00276788,-0.000455926,-0.000491116
163,-0.0479448,0.0380503,0.0173146,-0.00245316,-0.000520592,-0.000503261
164,-0.0402642,0.0872855,0.08017410000000001,-0.00248877,-0.00046897599999999996,-0.00034801099999999996
165,-0.031360700000000005,0.114677,0.0675784,-0.00285664,-0.000267101,-0.000398841
166,-0.0473688,0.030831599999999997,-0.00728653,-0.00201661,-0.000665898,-0.000720359
167,-0.06202180000000001,0.0374306,-0.0334973,-0.00188082,-0.00114446,-0.000930235
168,-0.059894399999999993,0.0852947,0.07560079999999998,-0.00296943,-0.00104776,-0.0008951919999999998
169,-0.0352141,0.133927,0.10125,-0.00364041,-0.000396162,-0.000600278
170,-0.04745119999999999,0.061944500000000007,0.034294099999999994,-0.0027639,-0.000478077,-0.0008475860000000001
171,-0.061245100000000004,0.0263117,0.0321199,-0.00228825,-0.0007772969999999999,-0.0008560729999999997
172,-0.038301199999999994,0.11031300000000001,0.10738900000000001,-0.00295232,-0.00041417699999999995,-0.000750117
173,-0.051868399999999995,0.0636559,0.053571600000000004,-0.00282836,-0.000666155,-0.000912646
174,-0.068235,0.023625599999999997,0.008968159999999998,-0.00243505,-0.000756487,-0.00131517
175,-0.06022380000000001,0.0716533,0.0617418,-0.00290697,-0.000564422,-0.00143072
176,-0.049690899999999996,0.147227,0.12831099999999998,-0.00398898,-0.000334896,-0.00106414
177,-0.052138,0.08509789999999999,0.0508202,-0.00302136,-0.000399461,-0.00113559
178,-0.06947560000000001,0.0319837,0.0005626580000000001,-0.00221299,-0.000662465,-0.00157587
179,-0.054951099999999996,0.10818,0.0829755,-0.00298521,-0.000253481,-0.00121422
180,-0.05466519999999999,0.07506310000000001,0.046100199999999994,-0.0026436999999999997,-0.000242198,-0.00103897
181,-0.0634835,0.0280466,-0.0361509,-0.00222392,-0.000559945,-0.00124019
182,-0.049504400000000004,0.0822857,0.0667962,-0.00283428,-0.000288783,-0.00103897
183,-0.0441463,0.120127,0.0826207,-0.00370583,-0.000300905,-0.00093561
184,-0.0667498,0.034456400000000005,-0.00344291,-0.00340042,-0.000738433,-0.0013386400000000005
185,-0.0680921,0.0638193,0.0203386,-0.00333793,-0.0006186480000000001,-0.00144238
186,-0.055953300000000004,0.135716,0.0755466,-0.00372194,-0.000180962,-0.00116385
187,-0.06728939999999999,0.0635357,-0.0195672,-0.00244181,-0.000757078,-0.00132124
188,-0.081871,0.020518900000000003,-0.0592115,-0.00211739,-0.00101411,-0.00183495
189,-0.0560409,0.0959553,0.0715383,-0.00275426,-0.0005742680000000001,-0.00156389
190,-0.0675201,0.100786,0.0359283,-0.00303306,-0.000559994,-0.00151482
191,-0.08287949999999998,0.0270103,-0.049841699999999996,-0.00221598,-0.000864946,-0.00183495
192,-0.08349439999999997,0.05264069999999999,-0.00968803,-0.00234671,-0.0005655219999999999,-0.00183495
193,-0.06621360000000001,0.123089,0.07151010000000001,-0.00321842,-0.00035239099999999997,-0.00167789
194,-0.08807969999999997,0.0490916,-0.0295664,-0.0027932,-0.000828429,-0.00204743
195,-0.0935914,0.00726349,-0.07682659999999998,-0.00272723,-0.000953765,-0.00237956
196,-0.089232,0.0932407,0.012630200000000001,-0.00316046,-0.00038829699999999996,-0.00210973
197,-0.0856495,0.11857000000000001,0.0328332,-0.00337225,-0.000638297,-0.00200214
198,-0.0919946,0.0171082,-0.06312859999999999,-0.00271123,-0.00080756,-0.00239805
199,-0.08566759999999997,0.082593,-0.011332799999999999,-0.0028026,-0.00038829699999999996,-0.00198733
200,-0.08562639999999999,0.12967200000000004,0.0209228,-0.00324225,-0.00038829699999999996,-0.00183495
201,-0.08649529999999997,0.0317829,-0.0246283,-0.00249963,-0.000284474,-0.00213995
202,-0.0901145,0.0565499,-0.0182399,-0.00274963,-0.00034607,-0.00192222
203,-0.0879307,0.124377,0.023339099999999998,-0.00323512,-0.000257337,-0.00183495
204,-0.0926141,0.041941900000000004,-0.043798800000000006,-0.00272171,-0.00021899999999999998,-0.00196593
205,-0.0917532,0.0374728,-0.0559797,-0.00258914,-0.000599762,-0.00208717
206,-0.0895107,0.12183800000000002,0.038541399999999996,-0.00308065,-0.000365007,-0.00178438
207,-0.0885321,0.0923846,-0.00608029,-0.00282701,-0.000329122,-0.00183495
208,-0.0889335,0.0278947,-0.0439865,-0.00228001,-0.00041215,-0.00215217
209,-0.07430389999999999,0.09441310000000004,0.016012600000000002,-0.00293387,-0.000197177,-0.00183495
210,-0.07970310000000001,0.109345,0.017395599999999997,-0.00321628,-0.000502792,-0.00192665
211,-0.0970326,0.028574099999999998,-0.032652299999999995,-0.00342785,-0.0009639119999999999,-0.00223322
212,-0.0959682,0.0500866,-0.0162338,-0.00342785,-0.0009729710000000002,-0.00208435
213,-0.083026,0.113633,0.0557909,-0.0044235,-0.00024852,-0.00183495
214,-0.08948159999999998,0.046425,-0.0312089,-0.00459139,-0.000670997,-0.00208514
215,-0.0974798,-0.00562499,-0.0702433,-0.00506485,-0.000666496,-0.00233413
216,-0.0871225,0.0596016,0.0395176,-0.00581999,-9.307819999999999e-05,-0.00200764
217,-0.077291,0.0685688,0.0294416,-0.00597824,7.164899999999999e-05,-0.00194629
218,-0.0866692,-0.0225455,-0.0547481,-0.00471105,-0.000439641,-0.00241398
219,-0.09109,0.0200541,-0.016506199999999995,-0.00480213,-0.00032896900000000003,-0.00234795
220,-0.0772057,0.09882460000000001,0.0326841,-0.00584529,6.64534e-05,-0.00202468
221,-0.08144709999999998,0.018665400000000002,-0.06351860000000001,-0.00557706,-0.000391789,-0.00228443
222,-0.0968653,-0.0562357,-0.157085,-0.005323,-0.0009584369999999999,-0.00273089
223,-0.0937742,0.048024300000000006,-0.07678489999999999,-0.00566885,-0.0007838619999999998,-0.00231441
224,-0.0857015,0.11128800000000001,-0.00954268,-0.00624189,-0.00037209300000000004,-0.00211797
225,-0.08686209999999997,0.023122999999999998,-0.053112599999999996,-0.00538551,-0.00037209300000000004,-0.00236271
226,-0.08699630000000001,0.0244784,-0.0491378,-0.00488628,-0.000622093,-0.00242835
227,-0.081514,0.107235,0.012882499999999998,-0.00554237,-0.000293986,-0.00214004
228,-0.08995349999999999,0.0411094,-0.049654000000000004,-0.00506974,-0.000532021,-0.00247841
229,-0.0969485,0.00139541,-0.0620524,-0.0046635,-0.000527246,-0.00274518
230,-0.0935882,0.110747,0.012225399999999999,-0.00522464,-0.00037209300000000004,-0.00204138
231,-0.09237020000000004,0.058984800000000004,-0.057356899999999995,-0.00502002,-0.00037209300000000004,-0.00221021
232,-0.09762970000000004,-0.0024386,-0.09826499999999999,-0.00409617,-0.000538744,-0.00266927
233,-0.08328489999999998,0.0812999,-0.011550800000000005,-0.00479304,-0.000242273,-0.0020574
234,-0.0810136,0.0970551,-0.00847686,-0.00510241,-0.000209328,-0.00202965
235,-0.0942066,0.0215019,-0.0597711,-0.00458518,-0.000446267,-0.00240017
236,-0.09953279999999999,0.043937800000000006,-0.0310983,-0.00497433,-0.000566215,-0.00238201
237,-0.0930245,0.101011,0.0475038,-0.00592901,-0.000359671,-0.00214859
238,-0.0995604,-0.0184696,-0.0667963,-0.0077536,-0.0008731919999999997,-0.00253948
239,-0.09963860000000001,-0.08460589999999997,-0.13314700000000002,-0.00896149,-0.000993495,-0.00282079
240,-0.0995769,-0.0029767,-0.0484041,-0.00906922,-0.000760568,-0.00253948
241,-0.0995337,0.060252099999999996,0.00751469,-0.00795411,-0.000368234,-0.00228948
242,-0.09957310000000001,-0.033382199999999994,-0.0373156,-0.00645534,-0.000648712,-0.00253948
243,-0.0995796,-0.031778,-0.05530319999999999,-0.00628257,-0.000521918,-0.00253948
244,-0.09407230000000001,0.0665834,0.012923400000000002,-0.00660513,-0.000244295,-0.00221386
245,-0.10025099999999999,0.0382425,-0.0233043,-0.00603337,-0.000521255,-0.00253948
246,-0.10688399999999999,-0.00677294,-0.045622300000000005,-0.00556294,-0.000820748,-0.00276843
247,-0.0942163,0.0815352,0.00608434,-0.0062602,-0.00044456300000000003,-0.00243305
248,-0.0942187,0.0529788,-0.0208627,-0.00654465,-0.000625309,-0.00253948
249,-0.100508,-0.00545928,-0.0573722,-0.00601225,-0.000635382,-0.00261785
250,-0.094188,0.07534159999999998,0.0241882,-0.00669329,-0.000456494,-0.00220961
251,-0.100897,0.0600974,-0.000462707,-0.00663714,-0.000614351,-0.00253948
252,-0.111177,-0.0179699,-0.0699936,-0.00559929,-0.0008161429999999998,-0.00286426
253,-0.11085999999999999,0.032035,-0.0128387,-0.00712564,-0.000485863,-0.00253948
254,-0.110873,0.05250509999999999,-0.00281591,-0.00761152,-0.00024429599999999997,-0.00253948
255,-0.110887,-0.0124647,-0.0256332,-0.00639736,-0.00039656,-0.0027457
256,-0.107606,0.0477775,0.009439510000000005,-0.00621836,-0.00040292800000000004,-0.00275506
257,-0.10237,0.0727566,0.00947851,-0.00665656,-0.00024429599999999997,-0.00265108
258,-0.101999,-0.00652221,-0.0277472,-0.00572341,-0.000326835,-0.00283934
259,-0.10919200000000001,0.0131649,-0.0116236,-0.00547746,-0.000425776,-0.00291582
260,-0.10917400000000001,0.0792068,0.0240927,-0.00602524,-0.00044999,-0.00285784
261,-0.0991321,0.0769466,0.027894799999999997,-0.00619015,-0.00036293,-0.00270077
262,-0.10915,0.013402100000000002,-0.023699900000000003,-0.0056438999999999994,-0.00045559400000000003,-0.0027509
263,-0.109176,0.0273149,-0.0387313,-0.0056438999999999994,-0.00048827,-0.00285961
264,-0.109125,0.100629,0.03816,-0.00592596,-0.00028022,-0.00266469
265,-0.10367799999999999,0.100969,0.0363983,-0.00603638,0.000141376,-0.00267526
266,-0.09712330000000001,0.036713699999999995,0.0604976,-0.00625416,0.00050897,-0.00286301
267,-0.08217260000000001,0.08972949999999999,0.255424,-0.00780342,0.000865805,-0.00297322
268,-0.0809247,0.114541,0.259312,-0.00787339,0.0006235769999999999,-0.00297972
269,-0.0956532,0.108761,0.224491,-0.00771141,0.00017202599999999998,-0.00287336
270,-0.08712289999999999,0.0266099,0.180823,-0.00658403,-0.000138883,-0.00325285
271,-0.100351,0.06362340000000001,0.157225,-0.00619858,-0.000130238,-0.00303099
272,-0.100418,0.118881,0.166158,-0.00662134,0.000249724,-0.00315845
273,-0.11517100000000001,0.0445176,0.10512,-0.00566596,-6.04045e-05,-0.00349176
274,-0.10968900000000001,0.0677449,0.107151,-0.00567495,0.00020365799999999998,-0.00340926
275,-0.100477,0.159876,0.177872,-0.00625318,0.000338378,-0.00340926
276,-0.10365,0.0974719,0.120672,-0.00542911,0.00024744599999999996,-0.00353922
277,-0.123135,0.055372000000000005,0.0823276,-0.00518588,-0.00012351,-0.00386998
278,-0.110151,0.123203,0.14976199999999998,-0.00577839,-1.09199e-05,-0.00349636
279,-0.105826,0.113081,0.131341,-0.00645702,0.000361027,-0.00342125
280,-0.107949,0.0142696,0.0580279,-0.0059524999999999995,0.000504769,-0.00370781
281,-0.113603,0.030077800000000002,0.0630168,-0.00712697,0.000361027,-0.00352407
282,-0.109082,0.0848678,0.11364,-0.00854999,0.000573748,-0.00320806
283,-0.11308499999999999,-0.018540400000000002,0.0247292,-0.008479299999999999,0.00029057599999999996,-0.0032446
284,-0.115763,-0.050827199999999996,-0.028933499999999997,-0.008479299999999999,-2.91881e-05,-0.00364016
285,-0.123009,-0.0247594,-0.0115994,-0.0090141,0.000257522,-0.00379182
286,-0.117551,0.0678627,0.07946399999999999,-0.010149700000000001,0.0005903190000000001,-0.00339016
287,-0.117579,0.0231572,0.0439287,-0.00904416,0.000635931,-0.00364016
288,-0.11760599999999999,-0.0490587,-0.000654327,-0.00841328,0.0006323219999999999,-0.00379228
289,-0.117629,0.00234696,0.051700699999999995,-0.00891635,0.0008365809999999997,-0.00388024
290,-0.11405699999999999,0.0670614,0.10134299999999999,-0.01012,0.0009441139999999999,-0.00380346
291,-0.117618,-0.031298200000000005,0.0212678,-0.00842692,0.00033833400000000003,-0.00380233
292,-0.117629,-0.0477674,-0.019540099999999998,-0.008405259999999998,8.8157e-05,-0.00375795
293,-0.11763499999999999,0.0109658,0.0549957,-0.00909604,0.000329278,-0.00383178
294,-0.111203,0.07231519999999997,0.09808589999999999,-0.0100701,0.000565257,-0.00364016
295,-0.113901,-0.026113400000000002,0.0264932,-0.00871071,0.000585383,-0.00376661
